CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
27499,60,1,0,84364,3,4,7,2,1,88.37
27500,19,0,4,93643,8,1,10,1,0,77.76
27501,38,1,1,66673,8,2,6,0,1,82.59
27502,51,1,2,48051,8,8,4,1,1,99.74
27503,44,1,1,93184,3,3,1,1,0,61.74
27504,54,1,4,113795,4,6,11,2,0,99.66
27505,24,0,4,30312,9,10,4,0,0,100.0
27506,39,0,4,50313,1,7,3,0,0,51.92
27507,21,1,0,85253,3,10,2,2,0,96.21
27508,31,0,3,58190,7,4,7,1,2,90.88
27509,51,0,0,80333,1,6,17,0,0,64.99
27510,40,1,2,40927,5,5,12,2,1,70.3
27511,61,0,4,39800,2,10,5,0,1,93.42
27512,59,0,3,93901,7,3,19,0,2,100.0
27513,42,0,2,34648,8,2,20,1,2,82.7
27514,18,1,1,62927,9,8,1,1,0,100.0
27515,68,0,3,77854,7,3,3,2,0,86.43
27516,65,0,0,83178,2,10,16,2,2,100.0
27517,32,1,4,70812,10,8,14,2,0,100.0
27518,49,0,3,62590,3,2,2,1,1,63.39
27519,31,0,2,84754,9,7,1,2,2,100.0
27520,58,1,0,107248,10,10,7,2,0,100.0
27521,38,1,2,37572,9,4,20,0,2,100.0
27522,64,0,2,87763,3,9,11,2,2,100.0
27523,24,1,4,103538,3,5,12,1,0,76.6
27524,53,0,3,35975,2,6,4,0,0,85.97
27525,38,1,2,35903,3,2,16,1,2,40.84
27526,67,1,0,42159,9,6,17,1,1,100.0
27527,57,1,2,116713,5,6,1,0,2,100.0
27528,29,0,2,88758,5,3,12,2,1,88.41
27529,32,0,0,81919,6,8,17,0,1,100.0
27530,32,1,1,54063,6,7,16,2,2,100.0
27531,34,1,2,34251,8,6,4,1,0,70.83
27532,51,0,0,73805,6,6,18,2,0,100.0
27533,61,1,4,74938,8,3,16,2,0,95.26
27534,52,1,3,35673,9,1,2,0,1,69.47
27535,56,1,0,95902,5,10,10,1,0,100.0
27536,55,0,0,88787,2,8,14,2,1,87.24
27537,31,0,3,44765,5,2,6,0,2,58.92
27538,22,1,0,88053,3,2,16,2,0,60.55
27539,47,1,1,98085,10,8,7,1,0,100.0
27540,21,0,4,34386,6,7,8,2,2,87.71
27541,32,0,1,110989,5,4,1,1,0,99.32
27542,56,1,2,111421,10,3,1,1,1,94.16
27543,52,1,4,42708,3,5,12,1,0,73.56
27544,62,1,2,45911,7,9,2,1,0,98.03
27545,27,0,3,31459,6,8,13,1,1,92.01
27546,19,1,0,108713,5,7,13,2,2,84.46
27547,61,0,0,37300,9,9,18,0,2,99.37
27548,41,1,4,107076,1,3,20,0,1,82.86
27549,45,1,0,32812,4,1,3,2,1,43.33
27550,39,1,0,99040,6,6,1,0,0,100.0
27551,61,0,2,34229,1,5,9,2,1,64.69
27552,49,0,1,63649,9,4,8,1,0,100.0
27553,48,1,0,41442,10,8,19,2,1,100.0
27554,36,1,2,94444,1,3,4,1,1,64.94
27555,68,1,1,96839,5,2,5,2,0,80.58
27556,38,0,0,62307,10,8,17,2,1,100.0
27557,20,1,4,62527,1,1,12,2,0,44.89
27558,23,1,4,37700,9,10,13,2,2,100.0
27559,49,0,4,116959,1,3,14,1,2,80.05
27560,19,0,3,53611,3,9,17,0,1,83.43
27561,41,1,4,85505,1,1,20,2,1,53.04
27562,62,0,0,35008,1,4,19,0,1,53.69
27563,44,0,0,110051,8,3,7,0,0,98.22
27564,26,0,4,52209,6,1,14,0,0,66.23
27565,30,0,4,101826,7,8,11,2,1,100.0
27566,31,0,2,117503,3,10,7,1,0,98.58
27567,68,0,1,67144,4,5,15,1,0,85.25
27568,28,0,4,100571,10,6,13,0,1,100.0
27569,31,0,2,63674,2,3,5,0,0,48.0
27570,33,1,0,54641,5,9,14,0,2,88.78
27571,27,1,4,45179,1,5,3,2,0,45.4
27572,37,0,2,89160,10,3,15,0,2,100.0
27573,33,0,2,99882,7,8,1,2,0,100.0
27574,51,1,1,38573,2,5,8,0,2,50.91
27575,33,1,0,73660,7,3,20,0,1,99.97
27576,31,1,1,31975,8,8,14,0,0,100.0
27577,45,1,1,53852,7,1,2,2,0,71.46
27578,35,1,1,78314,4,10,7,1,2,84.88
27579,43,0,0,67055,8,4,15,2,2,100.0
27580,55,0,4,35367,9,8,13,1,0,100.0
27581,24,1,1,58276,3,9,19,1,0,91.27
27582,62,0,3,74119,2,6,8,1,0,78.36
27583,51,1,0,63534,10,9,1,1,2,100.0
27584,64,1,2,110558,5,10,15,1,2,100.0
27585,66,0,2,91067,4,5,8,0,2,81.25
27586,62,0,0,97500,8,5,20,1,0,100.0
27587,24,0,2,101076,10,10,14,2,1,100.0
27588,50,0,0,55712,6,4,6,0,1,68.01
27589,52,1,4,113577,6,3,3,2,2,78.62
27590,69,0,0,60578,3,5,6,1,0,79.64
27591,67,1,4,109471,5,1,1,1,2,60.92
27592,56,0,0,97573,5,10,17,0,0,100.0
27593,38,0,1,86862,7,3,15,1,1,91.27
27594,66,1,3,71573,7,7,20,0,2,100.0
27595,45,1,4,115148,8,4,18,2,2,100.0
27596,49,1,3,113895,5,6,2,1,2,97.29
27597,61,0,2,69955,5,4,5,1,2,81.46
27598,33,1,4,66603,5,6,10,1,0,91.51
27599,27,0,2,97435,4,10,8,0,0,98.47
27600,40,1,1,65399,6,6,19,1,2,96.96
27601,65,1,1,77719,10,2,1,1,2,82.26
27602,69,0,4,75170,7,2,2,1,2,70.85
27603,67,0,4,40852,3,7,15,1,0,83.41
27604,32,1,3,65415,2,8,11,1,2,76.38
27605,60,1,2,37993,3,7,3,0,1,86.48
27606,67,0,3,42659,7,2,19,0,0,76.97
27607,23,0,4,36986,2,9,16,1,0,65.68
27608,50,1,3,86039,2,1,6,2,2,70.52
27609,56,1,4,36630,6,3,14,1,2,75.21
27610,29,0,0,113370,9,7,5,2,1,100.0
27611,69,1,2,65202,3,1,13,2,1,57.56
27612,53,1,1,90820,4,9,20,0,0,100.0
27613,48,0,1,88820,5,8,17,1,2,100.0
27614,27,1,3,109597,9,10,9,0,0,100.0
27615,51,0,1,50977,7,3,11,1,0,90.9
27616,58,0,0,69798,1,10,4,1,1,96.19
27617,27,1,0,115315,5,6,20,0,2,93.88
27618,69,0,3,114498,5,10,1,1,2,100.0
27619,28,0,1,84419,8,4,3,2,1,100.0
27620,31,0,1,36255,5,2,10,1,0,51.57
27621,20,1,4,39862,6,2,16,0,2,73.66
27622,50,1,3,118635,3,1,9,2,1,60.19
27623,24,1,4,104483,4,1,5,2,1,69.91
27624,21,0,0,90808,2,8,4,1,0,66.15
27625,56,0,3,34582,6,6,3,0,0,83.03
27626,65,1,4,32465,9,7,14,0,2,98.76
27627,27,1,0,30169,7,5,16,1,1,85.23
27628,32,0,1,50419,7,3,9,1,1,73.56
27629,33,1,3,70850,5,6,18,1,0,75.94
27630,55,0,4,79872,10,3,19,1,1,100.0
27631,21,1,2,115819,7,6,11,1,0,87.9
27632,21,1,1,83517,1,6,10,2,1,61.64
27633,53,1,4,36148,10,5,16,0,0,100.0
27634,44,1,4,76329,2,10,15,0,2,90.48
27635,39,0,3,74653,7,6,8,0,0,94.52
27636,39,1,2,117814,7,2,17,2,2,92.34
27637,34,0,1,40957,2,8,10,2,2,82.68
27638,62,0,1,35344,3,1,1,0,0,42.68
27639,51,1,3,113891,3,2,16,0,2,76.44
27640,49,0,3,68787,10,4,17,2,0,100.0
27641,69,0,3,85987,3,2,7,1,1,92.61
27642,23,1,2,114151,7,1,8,1,1,67.96
27643,50,1,3,102000,5,4,11,2,1,95.11
27644,25,1,2,50307,10,1,15,1,2,67.13
27645,67,1,2,110729,1,7,6,1,0,82.33
27646,53,1,0,31514,4,10,10,2,0,86.73
27647,22,1,3,117883,9,9,8,0,1,100.0
27648,22,0,3,55612,9,7,4,2,0,100.0
27649,64,0,1,105322,8,6,9,0,1,100.0
27650,27,1,3,65128,7,5,18,1,2,87.61
27651,57,0,2,94337,7,5,13,2,1,100.0
27652,24,0,3,94350,6,4,11,1,2,95.64
27653,29,0,4,51403,8,9,16,1,2,100.0
27654,47,1,1,96579,3,1,20,1,2,64.88
27655,42,1,4,32451,10,1,19,1,0,87.32
27656,45,1,2,103825,7,9,8,1,2,100.0
27657,60,1,4,38881,10,6,4,0,0,100.0
27658,30,0,2,77245,3,1,11,1,0,59.78
27659,64,1,1,60990,10,6,1,0,0,100.0
27660,66,1,0,62675,1,4,8,1,1,63.64
27661,39,1,4,66637,10,1,20,0,2,98.06
27662,35,0,1,43713,10,3,12,1,0,81.74
27663,44,0,0,48145,5,2,16,2,0,58.16
27664,25,0,2,86601,6,1,20,0,0,73.78
27665,23,1,2,90011,8,7,16,2,1,100.0
27666,28,1,0,45698,9,7,9,1,0,100.0
27667,46,0,1,119343,7,5,11,0,1,100.0
27668,58,0,0,78575,2,10,9,1,1,100.0
27669,22,0,4,67737,10,6,18,2,1,100.0
27670,24,1,0,37363,6,4,11,0,1,74.12
27671,39,1,3,99737,2,2,17,1,2,61.04
27672,64,0,4,64266,1,8,7,0,0,84.73
27673,21,0,1,97126,9,10,16,0,2,100.0
27674,49,0,4,92274,4,8,13,2,2,100.0
27675,36,1,2,82592,2,5,13,0,2,62.67
27676,62,1,2,101979,4,6,12,0,2,100.0
27677,50,0,2,51178,7,6,5,2,1,79.72
27678,18,0,4,105134,6,3,3,1,1,85.26
27679,63,1,2,82363,4,4,17,0,2,93.23
27680,58,0,1,57299,5,3,9,2,1,69.7
27681,61,1,1,95921,9,9,1,2,1,100.0
27682,67,1,4,85550,5,2,18,2,0,85.36
27683,58,0,0,97625,10,2,4,2,1,97.43
27684,25,1,0,39721,8,8,5,0,1,98.94
27685,49,1,1,79313,5,7,9,2,2,85.62
27686,47,1,4,107669,3,4,20,2,2,85.49
27687,63,1,1,115790,9,2,2,1,1,100.0
27688,45,1,2,115316,4,7,16,0,0,97.39
27689,58,1,2,108227,9,10,2,2,1,100.0
27690,69,0,1,35413,1,3,20,0,0,74.86
27691,49,1,2,114859,9,6,14,2,1,100.0
27692,42,1,3,54664,1,2,13,2,2,64.44
27693,51,1,3,54963,8,4,13,1,0,100.0
27694,50,1,3,76397,2,9,12,0,0,100.0
27695,30,1,0,80536,4,7,2,0,1,77.19
27696,42,0,0,67554,6,3,14,1,1,67.63
27697,59,1,4,34720,3,2,5,0,2,47.75
27698,57,1,0,74324,10,8,14,2,0,100.0
27699,56,0,1,61146,6,7,7,2,2,100.0
27700,61,1,4,67620,9,5,19,0,1,100.0
27701,66,0,4,117485,4,8,17,2,2,100.0
27702,61,0,1,71266,3,8,4,0,2,95.34
27703,65,1,3,33636,1,6,16,1,0,55.09
27704,27,0,0,79599,3,7,7,0,2,87.46
27705,48,0,4,44223,7,4,3,2,1,89.71
27706,61,1,3,89521,4,2,11,1,1,60.95
27707,28,1,2,83738,10,10,17,1,2,100.0
27708,42,0,3,99177,9,10,12,1,0,100.0
27709,63,0,3,34309,7,1,20,2,2,87.86
27710,69,1,0,110079,3,8,13,2,1,100.0
27711,62,1,2,111612,9,7,4,0,2,100.0
27712,51,1,4,34614,7,9,14,1,1,100.0
27713,37,1,1,55969,4,10,3,2,2,84.44
27714,24,1,4,86208,5,4,14,1,0,68.05
27715,50,0,0,52036,4,3,18,2,0,75.69
27716,52,0,4,39694,8,4,2,0,2,97.26
27717,46,0,0,101416,3,3,5,2,1,66.86
27718,69,0,0,35070,8,10,17,0,2,100.0
27719,29,1,4,93530,2,6,13,0,0,87.63
27720,22,0,1,116870,4,3,6,0,0,57.24
27721,29,0,1,52196,5,3,6,1,2,42.95
27722,46,0,4,114461,4,1,9,2,2,72.06
27723,52,1,2,118165,2,3,13,1,2,77.85
27724,37,1,3,106057,4,6,13,0,1,85.37
27725,54,1,1,97141,6,8,14,2,0,83.27
27726,18,1,0,92957,4,9,17,2,0,100.0
27727,33,0,1,81778,2,3,4,2,2,44.88
27728,47,0,2,92066,3,10,12,2,2,100.0
27729,26,0,4,91160,8,10,13,1,2,100.0
27730,59,0,2,62974,2,10,6,2,2,92.53
27731,27,0,3,81962,5,2,19,0,1,90.22
27732,30,0,1,87876,7,4,20,2,1,100.0
27733,65,0,0,60761,4,1,9,1,1,70.16
27734,37,0,0,33141,9,6,4,2,0,91.7
27735,46,1,2,47942,3,5,9,1,0,80.34
27736,21,0,4,97000,8,9,13,1,2,100.0
27737,63,0,3,107686,7,7,20,0,2,100.0
27738,66,1,4,116324,2,2,11,1,0,72.8
27739,45,0,1,38957,10,6,11,2,2,100.0
27740,54,0,2,101549,2,3,1,0,1,65.73
27741,30,1,2,61179,7,8,10,2,1,99.99
27742,20,1,0,54782,5,5,17,0,0,88.66
27743,54,0,1,58871,6,4,17,0,2,93.83
27744,65,1,0,115674,3,5,6,2,1,87.95
27745,36,1,4,70338,5,7,5,2,2,77.22
27746,45,1,2,53586,4,1,5,1,1,61.86
27747,36,1,2,31044,1,7,18,2,2,74.08
27748,34,0,3,74561,10,6,13,2,1,100.0
27749,35,1,4,105228,2,6,12,2,2,100.0
27750,35,1,1,39050,8,8,16,0,2,100.0
27751,40,0,3,37241,10,3,5,2,2,64.39
27752,57,1,2,115172,6,6,18,0,2,100.0
27753,67,1,1,62004,10,6,7,1,0,100.0
27754,26,1,0,75461,9,4,19,1,2,100.0
27755,46,0,4,114087,10,6,15,0,0,100.0
27756,68,1,0,112103,7,8,6,2,0,100.0
27757,59,1,2,61629,2,1,13,0,2,60.58
27758,46,1,3,105431,1,9,5,2,0,93.31
27759,19,1,0,107056,9,2,7,1,0,100.0
27760,34,1,2,68348,2,2,13,1,1,48.15
27761,62,1,0,56010,9,7,4,2,1,82.21
27762,48,0,4,74464,4,6,6,0,0,80.32
27763,45,1,0,100255,4,6,5,0,1,100.0
27764,60,0,4,114281,9,2,10,2,0,100.0
27765,65,0,4,52983,9,7,9,2,0,100.0
27766,69,0,1,67145,2,5,17,2,1,84.03
27767,56,0,3,98371,2,4,17,2,1,73.54
27768,47,1,0,108162,2,10,12,2,2,100.0
27769,52,1,2,72125,9,7,2,1,2,100.0
27770,65,1,1,100265,3,1,17,1,2,69.39
27771,68,1,3,91080,1,5,8,2,1,76.57
27772,37,1,1,50635,2,7,6,1,1,83.2
27773,33,1,0,71479,7,3,5,1,0,73.24
27774,51,0,0,70240,1,8,14,1,2,100.0
27775,31,1,0,95285,6,2,11,1,2,72.41
27776,43,1,3,78856,6,2,5,2,2,65.53
27777,37,0,1,93744,7,9,7,2,1,100.0
27778,59,1,2,90253,1,6,14,1,1,83.19
27779,68,0,1,41396,8,2,7,0,1,96.01
27780,41,1,3,57208,8,9,5,2,1,100.0
27781,60,1,4,59063,2,5,19,0,2,83.88
27782,35,0,4,110215,9,3,3,2,2,85.39
27783,60,1,4,49416,3,6,17,0,2,91.1
27784,26,1,2,33446,6,2,2,2,1,61.26
27785,36,0,3,37336,3,6,16,0,1,80.7
27786,37,1,3,38263,4,7,10,0,0,86.83
27787,59,1,4,74034,7,8,1,2,0,100.0
27788,47,1,3,77398,3,6,10,2,0,61.71
27789,43,1,3,68415,3,8,14,2,2,100.0
27790,48,0,0,102768,1,1,20,1,0,48.02
27791,52,0,2,87161,6,8,8,1,0,100.0
27792,20,0,3,73205,1,10,19,0,1,100.0
27793,57,0,4,76428,2,3,17,0,1,67.9
27794,46,0,1,30829,1,10,2,0,1,62.88
27795,23,1,1,90318,9,8,15,2,1,100.0
27796,69,1,2,83378,5,9,10,0,1,100.0
27797,18,0,3,99051,8,8,3,2,0,100.0
27798,69,0,0,106763,9,6,13,1,1,100.0
27799,41,1,3,114672,1,6,14,1,2,79.47
27800,55,0,4,43643,6,10,19,2,0,100.0
27801,51,0,3,39560,8,8,9,0,0,100.0
27802,68,1,1,102517,6,10,20,1,0,100.0
27803,24,1,1,45282,7,6,13,2,1,77.3
27804,28,0,2,56033,3,4,19,0,2,47.18
27805,28,0,4,84728,8,9,15,1,2,100.0
27806,53,1,2,100545,1,2,9,2,2,66.85
27807,37,0,3,73229,6,3,9,2,2,66.11
27808,33,0,0,109443,5,5,1,0,0,74.01
27809,22,1,2,85012,8,6,16,0,0,100.0
27810,41,0,1,45644,4,3,11,0,0,58.52
27811,47,0,4,65530,5,4,6,2,2,68.64
27812,47,0,3,48208,6,8,17,2,1,100.0
27813,56,1,4,96931,6,4,7,1,0,100.0
27814,65,1,4,49844,7,2,2,1,1,79.44
27815,64,1,4,75007,5,9,15,2,1,100.0
27816,54,0,1,72554,9,7,5,0,0,100.0
27817,50,0,0,78785,6,10,15,2,0,100.0
27818,37,0,2,110026,4,9,20,1,2,100.0
27819,39,1,1,83905,1,3,17,0,0,68.37
27820,58,0,0,106481,3,5,20,1,0,88.37
27821,38,1,3,100393,9,4,13,0,0,100.0
27822,54,0,2,101388,3,8,7,2,0,99.77
27823,44,0,0,45781,5,4,8,0,2,71.16
27824,55,1,3,51696,1,6,7,1,1,55.67
27825,52,0,2,117861,3,9,14,1,0,100.0
27826,55,0,3,94020,6,1,16,2,2,100.0
27827,57,1,1,88594,9,9,3,0,0,100.0
27828,23,0,3,82487,8,10,5,1,0,100.0
27829,49,0,4,60274,8,9,15,1,1,100.0
27830,33,0,1,78782,8,9,15,2,2,100.0
27831,45,0,3,52644,5,1,11,2,1,65.84
27832,33,1,1,35876,7,3,6,2,1,79.92
27833,44,0,2,105645,9,3,1,1,1,97.65
27834,20,1,4,47243,4,5,14,1,2,67.18
27835,66,0,4,53025,4,5,4,0,1,74.12
27836,38,0,3,116204,2,1,11,0,1,63.94
27837,55,0,2,57619,9,3,13,0,1,100.0
27838,55,1,1,67170,3,2,3,1,0,70.89
27839,47,0,3,110296,5,1,13,0,1,73.97
27840,39,0,0,32253,5,5,11,2,1,86.77
27841,36,1,3,101668,9,8,6,0,1,100.0
27842,48,1,0,102439,4,3,11,1,2,71.86
27843,37,0,4,34240,10,5,7,0,2,94.29
27844,64,1,3,103333,3,7,4,2,0,100.0
27845,36,1,3,107331,1,7,15,2,0,82.24
27846,19,0,4,76374,10,2,2,0,1,69.31
27847,57,1,1,62844,4,3,8,1,0,67.59
27848,56,0,3,50130,2,9,10,1,2,85.01
27849,44,1,2,83402,7,9,1,1,1,100.0
27850,25,1,4,116625,8,1,6,1,1,91.47
27851,62,0,1,86066,2,4,16,2,1,72.31
27852,44,0,4,38095,10,5,12,0,2,100.0
27853,32,0,4,113745,4,5,16,2,1,93.32
27854,29,1,1,42444,1,6,7,1,1,62.74
27855,64,0,1,37427,1,4,11,0,0,60.46
27856,31,0,1,88819,7,6,2,1,0,89.39
27857,24,0,2,108464,2,10,12,1,0,97.84
27858,34,1,0,38350,8,1,11,0,1,66.94
27859,43,0,4,71388,10,6,6,0,2,100.0
27860,54,0,3,54912,9,3,5,1,1,100.0
27861,37,1,0,56950,7,8,12,1,0,100.0
27862,27,0,3,68835,1,5,3,2,2,62.0
27863,36,0,3,74912,3,6,5,2,0,96.87
27864,35,0,3,55599,4,4,6,1,2,76.33
27865,47,0,2,30555,8,7,6,0,0,99.03
27866,47,1,2,91361,10,8,1,1,2,100.0
27867,42,0,0,31556,7,6,14,1,2,94.08
27868,41,0,1,65094,2,2,12,1,0,46.8
27869,27,0,2,45715,7,8,2,0,0,86.68
27870,19,0,4,85395,10,4,6,0,0,100.0
27871,55,0,0,65561,4,1,5,1,2,53.89
27872,49,1,4,57547,7,10,13,0,2,100.0
27873,52,0,3,63199,6,4,11,1,0,79.1
27874,68,0,4,92235,5,9,5,1,1,100.0
27875,54,0,2,76854,2,7,11,1,2,80.45
27876,24,1,4,37841,10,3,12,0,0,100.0
27877,24,0,3,69125,10,5,7,0,2,100.0
27878,44,1,3,78761,4,2,15,2,0,81.19
27879,27,0,2,108642,7,4,11,0,0,89.66
27880,50,0,0,112291,5,7,10,0,0,100.0
27881,60,1,1,79751,3,6,6,2,0,81.53
27882,24,0,0,108029,9,3,8,1,2,80.41
27883,23,0,1,109439,3,3,20,0,1,52.85
27884,23,1,2,106298,10,7,8,2,2,100.0
27885,30,0,2,56917,10,8,9,2,2,100.0
27886,65,0,2,110041,6,6,15,1,0,98.82
27887,30,0,3,31158,8,4,15,0,2,75.93
27888,19,1,0,39005,4,6,16,2,0,83.06
27889,36,1,1,40796,2,6,9,0,0,72.07
27890,68,0,0,33202,7,9,11,2,0,100.0
27891,36,0,1,88040,1,8,12,2,1,84.01
27892,67,1,4,32416,8,2,5,1,2,82.44
27893,55,0,0,70544,9,2,6,1,1,91.71
27894,19,0,4,92672,10,2,10,0,0,83.54
27895,68,1,2,45157,10,2,3,0,0,91.42
27896,43,1,3,108639,8,9,20,2,0,100.0
27897,23,1,3,106378,9,7,15,0,2,100.0
27898,37,0,0,42260,2,7,13,2,2,69.66
27899,40,0,4,35267,4,1,5,2,2,41.28
27900,32,1,4,46350,3,1,17,2,1,50.51
27901,23,0,1,84532,3,9,6,0,1,81.81
27902,45,0,0,107311,8,1,4,2,1,91.74
27903,52,0,0,110081,10,2,8,1,0,100.0
27904,28,0,4,106758,3,5,2,2,0,74.7
27905,25,1,4,62663,7,1,3,1,2,53.49
27906,67,0,3,69090,1,10,6,0,0,84.84
27907,66,1,0,83115,10,8,15,2,0,100.0
27908,68,0,3,111451,3,2,18,0,2,82.63
27909,68,1,2,78947,4,5,1,2,1,82.79
27910,41,1,2,81853,3,5,10,2,2,54.94
27911,38,0,4,75030,3,2,16,0,2,56.94
27912,66,1,1,43159,2,1,9,0,1,58.42
27913,53,0,4,109558,2,6,17,2,0,85.67
27914,24,0,0,90276,8,10,9,1,2,100.0
27915,22,1,4,61527,1,8,14,2,2,87.04
27916,46,1,3,76243,7,2,16,2,2,98.9
27917,33,1,4,56360,9,1,17,0,2,86.14
27918,23,1,3,46697,1,3,15,1,2,59.05
27919,31,0,2,103437,6,10,13,1,0,100.0
27920,69,0,3,79259,7,2,8,0,2,92.28
27921,19,1,0,90899,2,4,3,0,2,74.53
27922,42,1,4,51924,3,4,16,1,2,78.19
27923,48,1,0,117437,10,3,14,0,0,100.0
27924,67,0,3,82543,5,7,16,2,0,100.0
27925,67,1,3,68766,9,3,18,2,1,87.56
27926,30,0,3,60087,1,10,6,0,1,100.0
27927,35,0,3,79668,10,1,5,2,1,100.0
27928,34,1,3,107547,10,3,20,1,1,100.0
27929,62,0,4,97619,2,9,3,2,0,93.11
27930,45,0,1,50479,4,6,6,0,1,87.37
27931,29,0,0,47520,10,6,5,2,1,83.5
27932,52,1,2,105194,9,9,3,0,2,100.0
27933,39,1,2,89965,3,9,15,1,2,87.98
27934,56,0,0,99525,2,7,8,0,1,83.07
27935,18,1,4,47119,6,8,6,0,2,91.7
27936,54,0,0,109269,8,2,11,1,1,97.97
27937,38,1,3,103174,9,9,20,0,2,100.0
27938,18,0,1,69604,1,2,16,1,1,63.16
27939,21,1,0,38311,9,7,3,1,1,79.61
27940,49,1,4,111539,5,10,16,2,2,100.0
27941,18,0,3,93694,8,10,4,1,1,100.0
27942,30,1,0,94531,8,5,14,2,1,93.03
27943,63,0,0,55811,7,6,2,0,1,100.0
27944,64,1,3,55336,4,7,20,0,1,95.23
27945,34,1,4,119460,3,3,19,0,1,68.79
27946,29,1,1,114981,2,8,2,0,2,85.38
27947,24,1,1,80968,7,8,13,0,2,99.63
27948,68,0,3,109276,5,3,8,2,2,84.88
27949,20,0,2,67180,7,6,5,0,1,100.0
27950,67,0,4,109609,4,3,14,0,0,72.33
27951,43,0,2,93796,6,6,6,1,0,100.0
27952,48,1,2,91635,4,8,16,1,0,90.8
27953,53,1,2,46567,2,10,9,2,1,93.01
27954,43,0,4,85388,1,1,10,1,1,47.33
27955,20,0,2,53906,10,1,16,2,2,99.83
27956,61,0,3,85517,2,4,19,0,2,80.01
27957,45,0,0,79593,6,4,18,0,2,95.09
27958,61,1,3,107768,9,3,19,2,0,100.0
27959,34,0,0,109140,9,5,20,1,1,100.0
27960,55,1,1,82740,9,9,12,1,2,100.0
27961,64,1,2,43176,10,5,11,2,2,100.0
27962,47,1,1,75841,5,6,16,1,2,100.0
27963,19,1,1,112464,8,7,3,0,0,100.0
27964,25,1,4,111824,8,4,7,2,0,97.57
27965,31,1,2,106900,2,7,18,2,0,82.1
27966,54,1,1,100081,7,7,5,2,1,100.0
27967,52,0,0,31131,2,10,7,2,1,90.65
27968,59,0,0,91195,8,8,17,1,1,100.0
27969,56,1,4,98188,3,7,4,0,2,100.0
27970,28,0,1,91102,8,6,10,1,1,96.74
27971,32,1,1,72415,4,7,17,1,1,97.61
27972,19,0,1,80966,5,10,10,0,0,100.0
27973,54,0,4,115031,6,6,17,2,2,100.0
27974,60,0,2,88619,1,6,11,1,2,73.07
27975,49,0,1,31652,6,8,12,2,2,81.92
27976,57,0,1,65716,10,7,8,0,0,100.0
27977,30,0,3,68686,1,1,6,2,2,45.45
27978,60,0,0,75206,1,3,13,0,0,75.96
27979,34,0,2,64831,6,10,8,2,2,100.0
27980,32,1,2,77175,9,1,8,1,2,81.17
27981,50,1,2,43493,10,2,18,0,0,93.61
27982,68,1,1,38081,5,7,17,0,2,100.0
27983,33,0,3,51550,10,9,20,2,1,100.0
27984,68,1,2,44116,9,4,1,0,1,84.29
27985,30,1,4,103799,4,9,20,1,1,100.0
27986,39,0,4,95144,7,1,10,1,1,75.03
27987,40,1,0,91648,2,2,11,2,2,63.74
27988,53,1,3,102137,6,7,7,1,0,98.08
27989,60,0,2,103858,7,9,15,2,2,100.0
27990,67,0,3,88202,10,1,7,1,2,94.16
27991,67,1,4,33803,8,6,7,0,2,100.0
27992,27,0,2,93525,7,10,9,2,0,100.0
27993,34,0,1,71980,7,9,5,1,0,100.0
27994,47,1,4,58314,2,7,5,1,0,54.72
27995,30,0,0,104511,5,1,17,2,0,65.24
27996,47,1,2,48062,8,1,19,1,0,88.82
27997,63,0,0,50144,2,5,19,0,0,76.32
27998,47,0,3,111307,3,10,3,0,2,100.0
27999,24,1,0,35070,7,1,5,1,0,65.72
28000,27,0,0,63211,2,3,5,2,0,44.52
28001,52,0,1,89263,8,2,12,2,0,85.74
28002,19,1,0,107207,6,6,14,1,1,82.35
28003,47,0,1,112116,9,9,18,2,1,100.0
28004,36,0,0,46453,1,1,14,0,2,47.38
28005,56,0,1,62699,3,4,11,0,2,83.72
28006,54,0,4,54103,9,8,19,0,1,100.0
28007,20,1,1,77238,5,5,4,0,0,78.0
28008,42,0,4,95527,5,4,18,0,0,92.29
28009,51,0,4,70962,9,3,15,1,1,94.34
28010,39,0,2,50147,6,10,16,0,2,100.0
28011,55,0,4,72047,1,3,10,0,0,58.0
28012,31,0,2,58992,1,6,10,0,1,66.01
28013,56,1,1,113895,7,7,12,1,2,100.0
28014,19,0,3,118988,1,1,17,2,2,61.27
28015,49,1,2,37738,1,7,7,2,2,64.92
28016,60,1,3,31319,8,3,13,1,0,82.06
28017,20,1,1,64519,4,1,18,2,0,61.23
28018,58,1,2,90142,6,8,5,0,2,100.0
28019,25,0,1,116598,1,4,15,2,0,73.88
28020,43,1,3,111569,9,6,6,0,2,100.0
28021,49,0,1,110969,7,7,12,2,0,100.0
28022,28,0,3,67604,8,2,1,1,2,70.96
28023,67,1,4,98243,2,10,7,0,2,100.0
28024,18,1,3,38235,2,7,6,2,0,59.62
28025,32,0,3,92672,8,3,11,0,2,100.0
28026,21,1,4,83160,9,9,3,2,0,100.0
28027,21,0,2,103420,10,10,20,2,0,100.0
28028,45,1,0,112269,3,10,6,0,0,100.0
28029,27,0,2,43077,10,6,1,0,0,100.0
28030,28,0,0,65082,8,9,17,2,2,100.0
28031,67,1,4,79686,8,3,9,0,0,98.01
28032,40,1,2,107897,5,5,6,2,0,82.66
28033,64,1,1,83648,8,10,3,1,2,100.0
